"IDm","IDw","FormTime","DisTime","AgeGap"
50,136,9.1317940176,10.3644595555,3.6968873481
76,193,8.9125441963,10.3648302999,18.1622993502
95,134,9.9441884376,10.3676995600,15.4583067663
62,139,10.2041149924,10.3716383374,20.3823179828
11,186,10.0466439772,10.4018683039,-6.9289201844
33,164,7.6189373863,10.4667796441,-6.5197945260
11,155,10.3058279446,10.4721558296,-13.6373414478
87,143,10.2199372642,10.4858350246,3.5192289269
87,130,10.3528048487,10.5028167931,-12.0156493884
51,191,9.4055257356,10.5396734703,7.1603585727
99,110,10.0157226722,10.5475225460,7.0686210692
63,104,8.0944575568,10.5515780412,-18.6310590769
68,152,9.2261719102,10.5865072002,-15.2454711645
86,177,10.2615113397,10.5893670035,25.9744317281
12,179,10.1727348958,10.5965349394,-13.7176127150
47,101,9.7691077673,10.6142137545,11.1547040888
16,123,8.1117856623,10.6214564088,12.4201857948
86,159,10.6112152880,10.6340611479,44.3365000554
25,168,10.2204663476,10.6396207712,25.2761330713
83,130,9.7207051975,10.6498741633,-36.4070760887
84,175,10.0455835643,10.6943430851,-15.1446568429
76,145,8.6516140941,10.7157308580,21.8999835175
52,154,9.7778643318,10.7224366771,-53.9127775900
83,160,10.0184088761,10.7684947387,-28.4958973941
99,161,9.9517253731,10.7824759731,2.0219273061
24,146,10.2782121382,10.7845465508,11.7452731186
34,141,9.7762804630,10.7908066904,-21.1628641106
16,183,10.0156889915,10.8329376210,16.3258235456
92,166,10.6924943960,10.8794692634,-8.0612189179
17,191,10.0270158394,10.9008005118,40.5483258354
13,181,10.1416739946,10.9052876342,5.1533518248
43,122,9.6547402844,10.9208373212,-14.1347854868
1,127,10.0187490357,10.9235301916,-0.6826871515
49,196,10.5129477125,10.9329884225,48.9305704578
29,118,10.1259845813,10.9515552469,10.8816487377
69,171,10.6314035068,10.9566226408,27.7654658870
99,184,10.3896815859,10.9608956038,16.1944785688
88,112,7.9579315097,10.9699444756,34.2141068794
69,152,10.5609913391,10.9779673398,-5.1408149540
78,170,10.7574426529,11.0121998040,23.1830046537
75,139,10.8386829353,11.0155670224,52.0583967535
75,101,10.2776579343,11.0170354629,52.4319769880
88,186,10.2120869046,11.0197173454,37.3658746062
30,103,9.5762651664,11.0210067924,-26.3100852003
94,113,10.8939498856,11.0290675696,-33.2824924350
87,168,10.3677576816,11.0494753506,24.6649723753
31,185,10.6743999803,11.0587295208,0.0872331039
51,110,10.8534066224,11.0903829563,15.7239916476
68,116,10.8509901776,11.1340742277,6.9581811756
60,171,10.7196296150,11.1945314860,12.1154003682
34,109,10.6227248215,11.2074843718,-11.7333274889
88,147,10.4435310064,11.2114596262,51.5480723425
41,171,11.1203786511,11.2327959925,9.0979362483
40,150,11.0326337720,11.2620036561,7.8932554266
53,177,10.7122814811,11.2774174144,-14.9013272565
53,184,9.3042588944,11.2885168906,11.3387058698
88,132,11.2010922117,11.3116738799,25.1025148474
87,175,9.9567095173,11.3261484409,-16.1733342359
71,122,10.6364072541,11.3465440108,-7.9649238557
11,142,11.2075297101,11.3522154122,-23.0806410704
8,149,10.3947800612,11.3674630319,29.4541169363
53,154,11.0993056493,11.4470408864,-56.3761819794
62,170,9.3298247571,11.4492301479,18.4149182646
89,174,10.8151347065,11.4499763003,-11.5881647457
63,133,10.9230612271,11.4528669750,-1.8826781128
74,173,9.4621118432,11.4564571932,-26.7173887032
14,162,10.7375012261,11.4827441417,-56.3307041676
7,195,11.2213208644,11.5127202526,-6.1470472889
5,116,11.4589497618,11.5253112948,1.5213308738
5,138,11.4569533016,11.5288686771,-15.2394605878
43,172,11.0550496532,11.5408289652,-34.5210026994
8,195,11.0493329233,11.5509722433,-7.3858795872
95,185,10.6470564655,11.5846419553,0.1003542835
38,101,11.5293182918,11.5941939245,7.8015327496
59,180,10.7639405546,11.5951670488,7.0968766491
49,170,11.5512818788,11.6210057810,51.5436301932
94,162,11.0832063090,11.6229102729,-53.4785163416
21,152,10.5508428590,11.6441744741,-24.1019903429
3,143,11.4227150583,11.6518168927,-0.0267825220
50,133,11.3848002010,11.6985463024,-3.7378590259
20,130,9.3935908735,11.7275490380,-39.6106506457
16,185,11.5840869736,11.7360351475,18.8360987878
32,195,11.5386548928,11.7673139562,-45.4456295582
99,166,10.7443330503,11.7705761505,-3.1971126746
50,153,10.7702766060,11.7707219155,-1.9830545661
89,145,10.5153682740,11.7990653886,5.2515774362
5,195,8.9342840968,11.8053110950,-28.3557046334
4,122,11.3329523873,11.8172014417,1.6215157771
15,164,10.3979377404,11.8223973272,14.1075603440
29,177,11.4917017839,11.8729860837,-16.0209507358
99,192,11.4752216435,11.8792693645,-21.9199499497
45,118,11.8300197139,11.8809001365,-2.3846566385
81,196,11.4956804328,11.8988449610,-7.7456713775
79,103,11.8575876649,11.9203624520,24.5854798997
79,194,11.5300419758,11.9203624520,42.5795809798
12,112,10.5401758017,11.9374153049,-15.5755434108
32,152,11.9445165211,11.9555250391,-37.7722463913
83,119,10.0780482412,11.9793996426,-36.9102814909
61,141,10.9160766105,12.0004224253,9.1028335213
53,146,7.6269487509,12.0043025711,7.6922566730
40,182,11.3672165489,12.0216431735,2.9335047660
78,174,11.9866090537,12.0266429610,-8.2948244444
45,185,11.9604880074,12.0531146116,-22.2433831277
20,125,11.5781741458,12.0987638860,-17.4358169737
53,192,9.4475193471,12.1340542732,-26.7757226488
5,103,11.7258991702,12.1521729655,-11.2264323459
18,116,10.4551862164,12.1699871116,-10.6870017626
76,144,12.1336565513,12.2136753220,28.6888756039
17,109,11.5315207613,12.2141929213,33.1586037647
99,156,12.1102880952,12.2194955207,-14.3529638902
17,136,9.8071997071,12.2559965245,50.7380798559
8,123,11.6155830924,12.2603274488,8.4799955609
74,163,11.9093688064,12.2773672509,-16.2834506305
77,109,11.0146004496,12.3165745576,-11.7569789907
99,182,11.6819003919,12.3314106354,14.2431291491
50,169,11.6292342721,12.3315656191,-20.6070893963
42,138,11.9492025818,12.3323671292,2.9825366732
8,118,8.8738533896,12.3361036729,34.7546350430
63,103,12.2608673891,12.3961646012,-11.2968711802
61,118,12.0814218110,12.4025636752,44.2741491355
45,170,12.1844524753,12.4051446110,-4.3933115278
13,185,11.9196551039,12.4257860617,-13.0078446939
26,182,10.6268501025,12.4265950512,6.6016405260
14,182,12.3545159340,12.4312983241,0.7849237630
40,190,12.0827413585,12.4460125929,-16.5013323334
49,171,12.0634257462,12.4515148841,51.9914344603
52,127,11.9691173010,12.4979682418,10.7003459224
8,154,10.0784539454,12.5043839639,-33.6228191533
15,156,11.7881547783,12.5062270570,6.2801903257
21,103,11.9350899213,12.5067763661,-14.6461012223
17,127,11.5654750644,12.5185767219,55.1360520732
40,121,12.5189893676,12.5218318932,-2.2949304161
77,176,11.8379068420,12.5390524984,-2.9198516591
96,144,12.3059536150,12.5717858178,3.5836127787
89,101,10.7471825979,12.5982020566,22.2306443050
1,113,12.2771879511,12.6254405853,-36.4518762584
16,113,12.0292961866,12.6254405853,-0.8386945140
26,113,12.6159607917,12.6254405853,-30.3179634980
81,136,12.1567118480,12.6287761695,-11.2862596542
40,191,12.2184882897,12.6523475682,-12.8046363888
32,103,11.9114518134,12.7261616179,-28.3163572707
1,137,12.1731400703,12.7521176489,2.8127542836
96,118,12.4432568334,12.7750840226,13.4414624977
99,170,12.5374896374,12.7951641469,14.8483900268
5,168,11.2269474186,12.8063049526,11.3044699703
23,142,12.6737259658,12.8125449142,-13.0049397837
55,191,12.2053889003,12.8193846922,17.9469963169
92,114,12.4688842049,12.8361801399,14.5113627383
25,156,11.9207495276,12.8384334811,-3.4535357084
7,194,12.2603618016,12.8449527465,28.9763260787
60,103,9.6509944533,12.8537604146,-11.3349913523
18,112,12.5149501190,12.8677979865,-15.1872647263
12,123,12.4220406106,12.8908991081,-25.0864408061
89,154,11.3984557083,12.8912322337,-46.4791349547
47,166,12.7275368353,12.9037000935,-9.2317785652
44,140,10.2282952311,12.9329733591,-2.8662495342
78,143,12.6370334981,12.9479382746,1.5655760681
31,144,12.6220022818,12.9507054456,10.0881098741
55,122,11.9223494633,12.9579677822,-1.0167546540
3,128,12.1814661902,12.9632191494,-28.8731152652
15,121,11.5168508058,12.9727005606,29.6478481829
44,166,12.9839236950,12.9989018255,26.7247977141
57,152,12.8397836863,13.0142228779,-25.8662172048
83,104,11.9797792256,13.0185752139,-29.5915445379
53,119,12.8236058334,13.0392946972,-27.6628949754
8,174,12.4006831525,13.0619724393,1.2681510557
41,121,12.7263193299,13.0782383973,2.8164359215
87,108,13.0388705157,13.0942054542,31.4469315993
87,179,12.1212732135,13.0982722424,12.2395010108
26,179,11.8251564830,13.1190119197,-5.6902550981
48,191,12.5776917538,13.1364478621,-18.7397630881
68,192,11.4556145737,13.1684980684,-19.5553345671
83,171,12.8607547151,13.1784457702,1.1930350793
50,128,13.0942949267,13.1882980744,-40.6132259687
20,186,12.2904879264,13.1922412451,-14.0616632154
3,134,12.8618916006,13.1937125021,19.0985269465
96,173,12.7783952153,13.2027231477,-22.3569593631
4,103,11.4402279652,13.2076983969,13.9260813271
95,166,12.4604570098,13.2256571054,-0.0950768180
97,164,12.9637774221,13.2446874591,-14.2254713007
38,174,13.1629001098,13.2775978080,-26.0172763011
61,166,13.2240502312,13.2844928331,24.2199915449
96,137,12.9027417728,13.2945079780,13.1725732488
58,173,9.5700275001,13.3006711462,-20.7397809519
93,197,13.2040681247,13.3088839284,-0.8408279477
24,141,10.7788412641,13.3095491574,-19.1170269517
56,153,11.8157567901,13.3344588368,22.6282888964
21,164,11.8326135531,13.3785841438,-13.0174976676
3,196,13.2356971484,13.3859390929,18.9775863282
74,185,13.3334234716,13.4066635655,-10.7776933316
68,200,13.0185628203,13.4098440711,4.7671543108
5,131,13.2413937702,13.4438417763,17.0123645978
78,180,13.4357578535,13.4446785876,11.9458962679
89,179,13.1526499686,13.4706762063,6.9925078506
91,128,13.2699544155,13.4743141776,-34.0350974735
96,132,13.2989126554,13.4786633606,-12.4338716212
5,103,13.1758084189,13.4843622379,-11.2264323459
4,167,12.3144695465,13.5196175799,12.6042326934
34,116,13.0058467073,13.5241216923,1.7449723805
83,181,12.4257527520,13.5301185761,1.0563557311
40,170,12.7140638668,13.5376120180,3.5387656437
96,196,12.9711078270,13.5433776871,8.8197478730
32,102,12.8854650256,13.5471659500,-1.4285163694
48,192,13.4534079057,13.5698725270,-39.1647010321
95,140,12.8474855819,13.5820781564,-29.6861240663
48,103,11.2905244885,13.6306442032,-25.3989485090
42,154,13.2922394161,13.6352667521,-36.3706469385
42,191,12.5607323104,13.7155845483,13.6547503360
59,163,12.7155053322,13.7258475988,-5.0218438639
81,154,12.2159888974,13.7326268141,-71.5014109492
87,101,12.5585921310,13.7547835705,27.4776374652
58,182,13.3354205104,13.7671727639,12.4447251419
31,127,13.6335127204,13.7986601441,16.1816289091
4,195,13.4747594016,13.8087998982,-3.2031909605
18,130,12.5335000261,13.8315913807,-37.5844844298
50,167,13.8224624031,13.8416555342,-14.4739007270
95,109,12.0723060810,13.8490205914,-5.7826982199
91,177,13.7909162337,13.8700216529,-8.4652807289
57,114,13.8828215991,13.9166294486,11.1193383240
16,118,13.3612817164,13.9346865279,38.6948252769
71,122,13.9203958460,13.9525235898,-7.9649238557
59,108,13.9650006689,14.0064309291,24.6442591217
55,130,13.1839794517,14.0110665259,-2.8619085516
47,156,13.5366743210,14.0183601663,-20.3876297808
34,118,13.8094027516,14.0194592308,14.0084515036
32,171,13.9960549514,14.0321518013,-4.8659655502
24,200,13.4625048256,14.0325909274,1.5997826747
99,116,13.3454779247,14.0625469519,4.5935657930
91,196,12.6158269707,14.0907125193,13.8156041199
18,118,12.6843181833,14.1062278844,1.5764773605
20,107,13.9546715267,14.1225649084,5.1286358390
23,109,13.9362459155,14.1252114545,-8.9830235302
32,133,12.8529397620,14.1560864549,-18.9021642034
16,179,12.4089968542,14.1678693953,23.7890138859
30,101,13.8415973195,14.1758422387,-0.9665177942
92,173,11.2521863850,14.1775328509,-23.8054831880
67,132,13.7665189674,14.1863082954,-25.0133036217
95,169,13.0522442784,14.1865683547,-12.5071988731
55,177,13.2422530539,14.1948477653,9.3964537652
58,126,13.9767997455,14.2160087399,19.6863643757
58,134,14.2148952191,14.2250380159,10.5578669025
34,176,14.1454248142,14.2264988703,-2.8962001573
81,174,13.0607547137,14.2330304443,-36.6104407402
81,176,13.3236969815,14.2347228934,-20.0286084138
57,156,12.5611657861,14.2428534658,-22.6090945478
89,123,11.2093868161,14.2600237177,-4.3763202404
64,171,11.4252313141,14.2609385898,60.3070389553
78,143,12.9581876547,14.2715028600,1.5655760681
99,169,11.6116054540,14.2919790199,-15.6092347297
15,119,11.9541704986,14.3042276517,-2.1739680604
77,134,14.1157336121,14.3171134936,9.4840259955
34,104,14.1688355437,14.3220327953,-18.3369787358
67,140,12.9955142015,14.3379636283,-48.7831743418
78,188,13.5694315857,14.3600900616,29.8671944867
41,150,14.2732615681,14.3631453594,13.0046217641
94,134,13.5307328519,14.3642029986,1.7502533496
5,195,13.7572911528,14.3985981401,-28.3557046334
21,192,12.1930633126,14.4015156003,-28.4118537454
34,103,12.7279016423,14.4124007526,-11.0027908391
50,102,12.9238740540,14.4253208528,13.7357888080
45,173,12.9038993612,14.4473717127,-38.1830784993
42,134,13.9427496826,14.4509435040,27.5060332515
52,198,14.0996054762,14.4606085943,11.5613887822
81,143,13.3192943297,14.4635455498,-26.7500402277
71,179,14.3733427144,14.4773742410,14.4450726459
12,161,14.5091228054,14.5237360758,-13.6469189339
72,104,14.0183997064,14.5238492508,-21.2053310674
69,170,13.9052356216,14.5313083943,27.3176616200
67,144,14.0172507212,14.5316822510,-8.9958192219
41,122,14.4591521067,14.5495619093,-26.6570210221
91,126,13.4473540874,14.5541675764,23.0650422115
51,196,14.3681078517,14.5576212656,20.8907008698
34,182,14.1104135609,14.6204751348,11.3945357367
68,166,14.4310230727,14.6229267916,-0.8324972919
89,195,14.4590539275,14.6379286926,-20.2421953886
34,174,14.3621243022,14.6618037250,-19.4780324838
40,149,14.5968369468,14.6633214327,0.2469024263
12,194,13.5546758175,14.6663554819,-5.8289425866
91,103,13.4803811076,14.6847431127,-6.5739235981
1,148,14.4682904625,14.6956504668,8.4170545482
80,153,14.1284992012,14.6963908872,-17.5540867327
75,197,14.5765581578,14.7004488159,55.1654330489
35,196,13.8818219164,14.7178325330,-9.9136049536
41,118,14.1806573230,14.7359390601,10.6587868705
35,147,14.6334491310,14.7515363936,-4.7216669526
7,110,13.4574189045,14.7665176822,26.2050434945
87,161,14.2889677130,14.7680166712,12.3101947919
93,130,12.5639823254,14.7820477304,-43.0675708622
64,193,5.2468442734,14.8027787670,41.4834636048
26,166,13.9608370831,14.8247354751,-10.8386012977
32,160,12.0508493177,14.8423297694,-34.5548980236
57,143,14.8137669333,14.8790548292,-15.0251692165
77,154,14.1742670986,14.8833593392,-54.3926541945
26,185,14.8303688453,14.8892135668,-10.6431701962
7,118,13.9475407887,14.9129151895,35.9934673413
63,184,14.0014678728,14.9134439679,13.0518048153
83,184,14.5437738991,14.9199958440,2.0913193543
52,196,13.1949218574,14.9386863216,9.8429619817
83,103,14.3791795112,14.9406116566,-22.2573566412
47,196,12.4199753806,14.9666865615,6.2006644007
47,108,14.7108963639,14.9743663557,15.1239982229
23,144,14.7804544670,14.9963128561,6.9009057433
29,179,14.1926547365,15.0137443355,-4.0241626533
1,152,14.3622946896,       inf,-31.3854879308
3,197,13.9689946799,       inf,26.6650820771
89,143,14.8099478542,       inf,-1.7277642332
97,177,14.3878473389,       inf,-17.7454319863
11,160,14.2141383352,       inf,-24.5667289200
13,134,14.9656848597,       inf,2.3501077889
13,136,14.2586747612,       inf,-1.3114211061
13,195,14.8047159299,       inf,-35.2896328350
14,196,14.1338182956,       inf,-1.2228750948
17,118,13.5280864749,       inf,58.9003827572
17,137,14.6284846075,       inf,58.6314935083
18,168,14.8645227540,       inf,-0.9038626661
99,128,14.6775588820,       inf,-35.6153713021
21,136,13.9595360126,       inf,2.2028382191
85,200,13.4768620051,       inf,-18.1697284125
24,109,14.4287320763,       inf,-9.6874903299
26,154,14.5844833867,       inf,-59.1618979034
96,145,14.8133615831,       inf,-3.2052793078
29,164,14.8199456537,       inf,-12.5009900503
29,169,14.0013606785,       inf,-21.5846309080
29,180,14.9217999978,       inf,-2.3641145373
31,182,13.7134775128,       inf,17.3320438261
32,184,14.8218597177,       inf,-3.9676812752
33,160,14.3637622906,       inf,-14.3869388337
36,169,14.8894495054,       inf,-37.3784418012
91,188,13.0792472107,       inf,23.1128536883
40,114,12.4936384646,       inf,8.0658445985
41,133,13.9996251613,       inf,-4.9382624048
41,179,12.6029029698,       inf,-4.2470245205
42,190,14.9215629636,       inf,9.9580543915
48,102,14.9618710432,       inf,1.4888923923
48,167,14.4942245149,       inf,-26.7207971427
51,104,14.7783350885,       inf,-6.8330147449
51,107,13.8006322968,       inf,31.0907401889
53,132,14.9509258303,       inf,-13.8740619018
53,185,12.1910694640,       inf,-7.8574542722
55,102,14.8112672460,       inf,38.1756517972
58,102,14.4269789900,       inf,16.9352394674
59,182,14.1338964458,       inf,17.7287241572
93,132,14.8228741909,       inf,-29.7819431907
72,196,14.4809443983,       inf,6.5183845473
74,143,13.3533013673,       inf,-14.5450503173
76,193,11.6723618884,       inf,18.1622993502
77,132,13.8526289731,       inf,-11.8905341170
81,164,13.7173772033,       inf,-26.5065955408
95,161,14.3135555629,       inf,5.1239631628
95,170,14.6105128525,       inf,17.9504258834
83,140,14.4978382660,       inf,-46.8913191374
84,104,13.9766279430,       inf,-4.1714404446
