"IDm","IDw","FormTime","DisTime","AgeGap"
476,858,0.2067268596,1.7731476388,4.2474810608
451,542,0.9825560713,1.7761112438,3.3931118192
244,910,0.4478891693,1.7766783309,3.4759235411
104,721,0.8924843549,1.7775616140,3.2127509110
156,946,0.8685876158,1.7775848490,2.3146896660
201,896,1.4312900149,1.7777094793,5.4676677434
60,530,0.0662768618,1.7800211646,2.0005726458
142,686,1.6356749331,1.7807241346,4.7217505874
266,886,1.2225007166,1.7833665927,6.3257240241
63,739,1.4945124002,1.7866349174,4.4179587566
53,671,1.7259361581,1.7867695118,2.2475994721
288,922,1.2449727991,1.7887649100,2.5054050424
244,730,0.3201389159,1.7913105062,3.2055945884
195,692,0.4445013137,1.7927939878,6.0114736825
342,730,1.6077003751,1.7968893157,1.7179162366
359,721,1.6616227000,1.7999159764,2.9681721904
479,802,0.2541325206,1.8017382486,4.3180399882
407,649,0.7848432642,1.8045133361,3.0177257354
191,934,0.7245437493,1.8079189684,3.8303842093
463,959,1.5242486182,1.8082817899,-0.2653379725
392,742,1.4777865656,1.8094515482,0.8443086293
384,749,1.4975356507,1.8119867867,2.8730407639
162,522,1.0584023000,1.8128495191,2.8560722284
302,724,1.7108286837,1.8136927293,3.5283613034
125,696,1.4474093870,1.8142161612,2.6712014493
388,969,1.7935552950,1.8299365107,0.6564771228
408,742,0.8116418242,1.8318100837,4.1848809696
362,969,1.8027528022,1.8329169770,-0.2240725965
410,726,1.2493231777,1.8337496708,4.9241840804
479,910,0.3422968509,1.8357706196,2.1286160713
63,730,1.4288016048,1.8390465763,2.2602427525
252,676,1.4272879996,1.8402363228,3.1860713746
463,926,1.2235724269,1.8446254596,1.3819570389
362,556,0.0692749934,1.8455774179,2.9835129474
387,533,0.1258789092,1.8462377955,0.5182858625
54,605,0.8316657525,1.8494648264,4.1101582451
360,749,1.2702499722,1.8495974776,2.5127212551
232,521,1.2989111695,1.8498578769,2.3489095703
245,544,0.3754977076,1.8499529248,4.7139345769
488,701,1.6642404181,1.8534389929,2.3413382624
488,889,1.5997696585,1.8557219724,-0.9405003419
263,817,1.6082548206,1.8560846869,2.4982471054
467,784,1.8175420491,1.8610918160,5.9926377602
145,662,0.8418006115,1.8629927879,2.5455674881
59,626,0.9337234281,1.8660266980,2.6926046558
358,851,0.7467811891,1.8664489186,4.1050767646
352,925,1.6829662380,1.8664860490,2.7208697765
479,604,1.5281974931,1.8677932171,2.3978584008
445,936,0.8492104450,1.8706429962,3.3025822836
418,638,0.8870784712,1.8738269206,3.0581497323
322,864,1.1931014106,1.8755324554,3.6883271609
333,793,0.6660124506,1.8761215608,2.3212413749
491,858,1.7839478485,1.8771980717,-0.3697381949
322,899,1.6339818302,1.8774997710,4.2803901879
78,642,1.7493556832,1.8779500095,2.4057170826
374,838,1.5379438866,1.8791954040,2.5378138856
224,757,1.3718850556,1.8797729665,4.7209011182
392,734,1.5280950088,1.8809704896,2.2189049484
255,933,0.1462345320,1.8814785761,3.1296282815
29,614,1.2159564271,1.8832065071,3.1115047105
232,589,1.6604546447,1.8923111634,1.5092912102
62,792,0.9898130776,1.8924495988,3.0870636575
441,858,0.7041601038,1.8936127314,2.8957671394
446,913,1.7189415877,1.8938245174,7.0416941768
190,886,1.8645064905,1.8942239072,2.8064483897
428,854,1.3756050057,1.8951931287,0.0502227075
476,978,0.8577402640,1.8964534257,2.7677924925
396,747,0.5734346364,1.8965631564,3.5925349696
403,855,1.6612894950,1.8975731601,2.2065962978
358,523,1.4282975189,1.8979689260,4.5623664026
151,695,0.4941963228,1.9002256234,0.0123050535
495,590,0.3275138795,1.9024261550,3.5909590093
248,918,1.5372598305,1.9028841457,3.1855520492
9,892,1.1444628616,1.9054728858,4.0362403431
55,826,0.8477065193,1.9056115714,-1.6301161051
159,807,1.6722834728,1.9086534355,0.0310694084
463,566,0.4401730796,1.9089971765,1.4352711561
112,674,1.2755113870,1.9112227267,1.8584766502
352,638,0.0930693887,1.9141999775,2.4437814004
123,648,0.1856420647,1.9143047253,-1.0332182659
312,501,1.8288397742,1.9149225204,2.3548128555
8,909,1.4869945382,1.9155962729,1.7189583303
109,626,1.4865768814,1.9180767745,5.6584497994
252,750,1.3188264144,1.9188101356,2.2936707975
320,696,1.6235351617,1.9191524447,2.1717455690
129,921,1.0155157878,1.9219794517,1.8384650632
206,537,1.8397837505,1.9252184942,4.7493784171
169,908,1.2342508586,1.9262716861,2.7456305971
351,639,1.3572940175,1.9341357695,4.5591324786
57,802,1.1183776157,1.9386449911,-0.3934612819
95,969,1.0010795547,1.9409171106,2.7528494274
185,694,1.8605030248,1.9417715214,2.3355173576
87,711,1.9330104343,1.9420867858,2.2199949450
90,689,1.9053787539,1.9433534601,0.8686170789
451,548,0.9666665864,1.9493841478,3.1030586864
469,608,1.8548976106,1.9507574718,0.0231209068
97,725,1.4149417376,1.9537464620,-2.2149390203
282,850,0.8559911023,1.9566702215,2.1679407695
338,829,1.7688839169,1.9596525981,6.1412535535
454,662,1.7385875232,1.9598682088,3.9216180616
245,992,1.4061677694,1.9599502329,3.7284950276
386,911,0.4656789973,1.9654658379,1.7888569423
414,635,0.2129320104,1.9660975045,7.1252222412
155,951,0.6809852593,1.9688505296,5.0361792724
145,921,1.0856762852,1.9723365979,5.7881535051
441,671,0.8671615234,1.9725510805,1.2597855324
392,724,1.2759848268,1.9734714580,3.1005700099
347,967,1.7048773544,1.9735183570,7.5736888890
42,948,1.9196029088,1.9747123141,3.5413423716
386,512,1.6676012475,1.9750623971,2.7210994246
482,949,1.0531682821,1.9754394048,3.7070724755
27,847,1.3305956775,1.9756050125,2.7965863991
482,944,1.5296984627,1.9762110581,2.5203044608
105,666,0.2085286153,1.9764005310,1.4088029767
424,912,1.7024666678,1.9771496159,3.2993567506
343,601,1.6214282361,1.9819668402,2.8373786714
454,644,1.9503637602,1.9848235451,3.1206198407
229,903,0.6370430620,1.9891672172,3.4555141188
47,850,1.5619810338,1.9892044367,-0.4198820567
415,850,1.9589136957,1.9912742591,2.6220387504
15,531,1.0057534019,1.9951960634,3.2110153682
191,760,1.8183909192,1.9957615729,4.8968295592
42,988,1.3543958911,1.9959409580,2.9781649942
390,922,1.5094695751,1.9966210930,3.9991852293
286,535,1.9047449680,1.9966522074,3.5291363680
363,574,1.4546467750,1.9970565854,0.7812110427
260,646,1.7649405201,1.9987818724,3.1544008359
186,605,0.4693638067,1.9994279292,-1.9458867283
51,901,1.7228355390,2.0007955421,3.2317966965
225,646,1.8107505192,2.0009249244,4.9981721665
82,704,0.1910573346,2.0083070116,3.1114495844
96,952,1.3374258522,2.0106071426,2.5045913079
262,722,1.8689432451,2.0108914051,4.1504392570
465,948,1.3527402986,2.0181611586,4.9869408585
348,760,0.6919554375,2.0190794388,1.0026605520
256,886,0.1144546360,2.0196796380,3.3293925980
424,804,0.9306213080,2.0213008019,6.3434775023
175,737,1.9504777777,2.0217665780,1.4097624814
388,747,0.7897967916,2.0232624645,3.1958241278
29,978,1.6109136137,2.0293221262,1.2842690316
346,722,1.9487987901,2.0297008714,3.7083010503
226,739,1.7938214866,2.0338762661,1.4479692879
185,664,1.6478137019,2.0363924215,1.5970189453
428,977,1.9612538083,2.0364395174,0.0814083995
472,978,1.7009036818,2.0411558079,1.0997254605
429,809,1.6889897212,2.0477722809,0.9398752609
393,937,1.4470488554,2.0491683914,1.7355362887
33,605,0.3600545343,2.0491810463,2.2818336076
334,566,1.5186711199,2.0502979419,-0.1322157730
161,978,0.3779980664,2.0520404073,4.1496091997
487,609,1.9291360923,2.0579933305,2.3107371316
60,598,1.6050934734,2.0585253037,2.9162273281
95,548,1.8914093898,2.0589319333,-1.0381898328
333,720,1.1648590399,2.0599837193,3.1301832617
2,921,1.2258043675,2.0606043585,7.0482281629
408,559,1.9409109921,2.0651877075,0.7208888188
96,949,2.0383579780,2.0663210908,3.6825463631
153,910,0.4666912394,2.0669075440,1.6613607381
78,705,1.9047032617,2.0686514523,4.8943290922
123,542,1.5639154430,2.0712217495,3.0670533363
110,991,1.2814007218,2.0735340473,2.0511577683
112,760,1.2328956951,2.0755888415,3.4984457696
52,598,1.3277129053,2.0763273609,3.7046529441
77,769,1.9832784261,2.0797997258,6.8077851040
377,952,1.1760993840,2.0798421668,4.5825091764
410,621,1.8435119593,2.0816356849,2.6137757576
293,539,2.0316658832,2.0829978635,1.9179354780
112,530,0.8725112462,2.0832282427,3.7626805388
351,544,2.0760682415,2.0854232749,1.0111180844
412,841,1.9017272907,2.0902495857,2.7838165697
54,840,1.7148472177,2.0923388353,3.7077996540
142,643,1.1237007778,2.0935056665,2.5288193840
387,994,1.6974424204,2.0937045401,5.2950963204
195,503,1.0359864858,2.1007738699,2.2046128873
3,809,2.0310991426,2.1012778166,0.4267946826
262,628,2.0905616662,2.1038300256,4.1526417216
431,829,1.5375029880,2.1083172071,4.1569862538
342,934,1.7026165729,2.1088234695,0.1656861831
326,923,1.5016190534,2.1091776817,7.3418677834
51,607,1.3657909672,2.1096852053,2.7558707982
351,847,2.0194569650,2.1100007476,4.5520840801
406,830,1.9551533215,2.1120336579,3.7808646835
252,730,1.7025934931,2.1127700189,1.4764824665
245,851,1.1750652680,2.1221823993,4.0591939034
225,836,0.4766017837,2.1236451300,2.9351417874
326,934,2.0207529850,2.1269993178,4.5993634755
129,671,1.9215520759,2.1283462657,1.6292463687
387,731,1.7301443638,2.1287781925,2.0165854035
308,794,1.6650969241,2.1304100297,4.6080626632
292,672,1.9522068297,2.1311122284,3.9459474477
318,671,0.9997696122,2.1361635083,2.4238387457
10,515,1.9525612347,2.1380537117,3.1577477333
377,934,1.4453372716,2.1415290354,2.5130219026
282,672,1.8663923719,2.1424346602,6.5448337697
469,866,1.2284632264,2.1479604485,2.4293286567
333,842,2.0734135424,2.1502942984,4.2778046223
366,770,1.8179105396,2.1529610278,3.5787137765
258,722,1.0845667049,2.1534399081,0.8938966660
362,862,2.0193187163,2.1540377055,3.4579904129
303,926,2.0096965828,2.1564077778,2.5454878402
360,682,2.0195737855,2.1566789893,2.5936499549
105,861,1.8523823657,2.1577796116,2.9606781277
172,998,1.8758250066,2.1587176045,3.6602858271
256,552,0.9134042576,2.1621690675,3.0278861501
320,644,0.1853200112,2.1643217561,1.5518695146
54,682,1.8889026137,2.1711594996,3.4552947647
460,520,2.1684655803,2.1740634211,3.4003045319
104,994,0.4467583511,2.1758556666,2.7360705148
62,787,0.0595982875,2.1773427238,4.5455045062
396,787,0.2440620560,2.1779039401,2.3813506621
52,723,1.1840002687,2.1784983537,0.8025879800
49,856,2.1667854066,2.1811313777,1.8821372149
21,581,1.7186069602,2.1815045987,3.8195333213
54,556,2.0438799285,2.1837905829,4.6925230981
87,593,0.1565279337,2.1857018848,2.1710305643
153,608,2.0214298804,2.1858101249,1.7310096384
103,759,0.8207709821,2.1898412428,4.8700845330
268,608,2.1828913463,2.1908169487,4.5051695649
169,765,1.5762518032,2.1920583014,4.6038462739
62,893,1.0972929471,2.1978772741,2.7759388483
283,828,1.2585967328,2.1993585773,3.9250160326
33,898,2.1480242885,2.1998028519,2.3888612786
398,880,1.0431993206,2.2011427498,2.5265929182
234,664,1.7001756518,2.2016446361,0.2825949888
343,918,1.6586710987,2.2025205781,2.8959193320
166,682,0.6753109573,2.2030457682,3.1092533747
76,911,2.0844539006,2.2040197547,6.7284291422
499,804,1.6312198637,2.2090528154,4.8066864447
384,842,0.9400945196,2.2118559512,3.4105103146
41,666,1.2263328776,2.2161183340,-8.1487238419
215,666,1.3509716587,2.2161183340,3.0479206941
308,666,1.8497391080,2.2161183340,7.6691098252
55,692,1.5084642472,2.2192544035,3.2496094042
482,598,2.1056591802,2.2213578962,2.7059649478
411,566,2.0294939104,2.2252401764,6.2372841858
145,944,1.7806775724,2.2289990610,4.3869234061
452,660,1.7508463522,2.2321883847,3.8383790452
405,569,2.0788834310,2.2350408398,1.6972788672
356,888,2.1907323355,2.2413106367,3.5263758944
174,999,2.0694009026,2.2415656170,2.4923198842
456,656,1.5551005997,2.2465681624,6.3623153107
500,807,1.2184551003,2.2507869974,-0.5020056269
49,998,1.8368669348,2.2527388171,2.6981388671
8,882,2.1298725403,2.2546775113,1.2379654115
313,911,0.1048204060,2.2565185487,2.1257777838
54,820,2.1458626560,2.2581817748,3.7409701503
339,986,2.1004980725,2.2592856484,3.7497119058
3,542,1.8471380548,2.2599447875,2.8920834803
372,615,2.2017625259,2.2619612137,1.0720447783
43,528,2.2595522603,2.2626505297,3.1781583600
309,554,2.1377822532,2.2671909170,3.1156893572
109,906,0.0210324582,2.2734533947,2.8694874964
474,842,1.0395585638,2.2754473340,5.4101328336
297,598,2.1741101359,2.2784410584,8.7025431127
218,786,1.5261888442,2.2859897419,5.7409633560
128,640,1.9603806244,2.2902874172,3.0558025085
417,829,1.4475085738,2.2908383785,0.3411213511
386,931,1.8840758445,2.2927830160,4.1620810485
456,644,0.7498821726,2.2937179209,3.3343998682
8,775,0.3396115543,2.2952186794,1.6530360750
425,644,0.4952527636,2.2964824530,3.5879325968
376,864,1.6402838354,2.2978228872,3.0954510138
476,530,2.2905768024,2.2986743359,0.6894938541
125,619,1.1171517074,2.2992386394,2.8641322247
29,601,1.5468130542,2.3004226906,3.0108676162
376,968,1.7119289647,2.3012411753,2.7744182675
117,746,0.4303106050,2.3043938938,17.5718645591
286,893,1.4749104500,2.3055753525,2.5659786079
303,982,1.3815439725,2.3101493882,2.0400844931
212,931,0.1173177418,2.3151391675,4.6284130885
226,850,0.3418231305,2.3163547718,-0.4978793882
7,990,2.0417691074,2.3163580686,4.2155489912
179,900,2.1471230256,2.3184557745,5.5162230538
57,799,1.9995612945,2.3209368827,-0.0989356143
445,596,1.9928918854,2.3227132193,3.2897932054
24,808,2.0452961259,2.3240428952,4.5734460110
54,854,0.1409325008,2.3276115898,2.4473111130
92,970,2.3205601216,2.3276169413,0.5286714075
441,838,1.9898055547,2.3279539332,4.2735485382
476,770,1.7929930016,2.3279551766,3.4673831663
185,857,1.6173033352,2.3335940979,6.4859030218
185,644,0.0854497837,2.3347140722,4.5824050244
26,913,2.0684824596,2.3375372328,2.5959576004
359,728,1.9276642530,2.3392016603,2.7928272677
60,614,2.0027784470,2.3397438843,5.9061069632
418,591,2.1377509970,2.3417049313,3.4393099586
290,1000,1.9460442067,2.3425544610,5.8728342156
326,925,1.9703871783,2.3434467699,7.6289847681
229,855,1.2575033444,2.3445799125,1.9370222746
338,646,0.2293536812,2.3459478323,3.1971970322
47,738,2.1069273887,2.3474504796,4.8389728617
405,771,0.2875330415,2.3567109621,4.4354489991
472,724,1.5290508141,2.3570167420,2.8923631870
373,838,2.2973325751,2.3581545042,3.8504905062
179,949,0.7530625500,2.3597192023,4.0522754491
293,721,1.2975001739,2.3621987268,5.0524561862
326,898,1.3580664005,2.3641411658,3.1317389557
342,748,2.0284367424,2.3659183908,-1.2209198939
405,628,0.5535618690,2.3685161711,4.2647316494
488,880,1.8387709464,2.3697186560,5.1936148455
420,967,1.8360929773,2.3697321963,3.5307317571
29,866,1.7434985260,2.3705628424,2.1737059306
156,972,0.0149472935,2.3717080201,3.2268425537
86,649,2.3715379948,2.3761614483,2.8614298422
437,752,2.1971302165,2.3790912627,3.6430675792
28,701,1.8225052211,2.3798445622,3.4932042935
291,668,1.6932632086,2.3831777482,2.0623394630
360,829,2.0689483042,2.3840913070,11.0767764493
252,608,2.0730396530,2.3869839023,1.8164603195
369,952,0.7326668017,2.3911483680,3.1280613584
486,638,1.9500622221,2.3926908322,3.0526054247
227,943,0.8706298226,2.3927936428,3.7590595226
393,722,2.3580329249,2.3935451940,2.8076623815
95,854,1.8126547646,2.3954578569,3.7152229862
113,701,1.7373224886,2.3999565201,2.3951048169
435,601,1.6506847771,2.4017247458,4.9030585393
86,998,0.9184834583,2.4039509291,2.0228849862
132,792,2.0186671187,2.4074833854,6.0887192119
425,960,2.3850188688,2.4099609637,3.2263812375
488,940,2.3752227167,2.4128378291,0.5586915893
311,775,1.4179913081,2.4147533126,2.6307822306
342,671,1.4161445371,2.4153371470,3.4183719018
320,808,2.0100449967,2.4158966419,3.6590651513
4,788,2.2062704563,2.4241605980,1.9945155018
405,705,2.4076677987,2.4241784631,3.6492477454
125,836,0.5752347471,2.4243554029,3.8795291426
24,658,2.2279433576,2.4282408073,4.2186914350
362,694,1.9242128776,2.4285744637,1.1472327936
256,720,1.0761703327,2.4296162509,4.6729218955
43,817,1.4975403337,2.4323119057,4.0239233205
71,982,2.1878781616,2.4332315617,4.7508523272
362,898,1.7392889262,2.4362251109,2.5081757654
252,725,2.3950273299,2.4379192379,1.5585043690
463,878,2.3871459298,2.4380010854,2.8868057847
359,948,2.0644697748,2.4387171520,0.6380153818
474,886,1.9362619296,2.4412346843,2.9189821754
441,763,2.4125095216,2.4423001672,4.0107998381
362,538,2.3971103749,2.4481044248,1.4126218786
143,817,1.6018344279,2.4540506448,2.3118565259
356,861,2.2777107150,2.4554760205,1.0046634927
103,1000,1.6807805856,2.4633476400,2.8430301478
142,972,1.1117511081,2.4636269108,1.8744895687
249,973,0.9385778299,2.4646822983,-1.1565013334
62,605,2.1848750542,2.4702265718,5.8425624995
242,879,2.1342748738,2.4704344945,0.8077674362
452,505,1.8589677916,2.4730593075,6.7865355337
319,766,2.1642381244,2.4740419245,4.8470895407
319,535,1.1567434763,2.4750354248,3.6739353929
396,884,2.4514469747,2.4835791510,3.2424569428
309,701,1.7962005621,2.4836830382,1.0950707115
59,748,2.0815199231,2.4841887878,5.9496753836
207,682,2.3589607970,2.4845579523,4.5198047475
225,662,1.4208076007,2.4848503781,1.9079362607
297,748,1.8251835345,2.4859029054,5.0696022344
428,665,1.0665801043,2.4897756522,3.0105880060
225,884,1.7359652040,2.4920346682,-0.3219860391
437,650,0.6107734016,2.4934089628,-0.9185801613
263,691,2.1232216087,2.4945618328,2.3008344910
91,917,0.3985399394,2.4949977056,-1.6651714610
7,803,1.4437534349,2.4952978305,2.0223774308
65,803,2.3183318352,2.4956997852,3.5440769758
37,909,1.5536204405,2.5029823281,1.8408167417
242,610,1.9677016633,2.5032971920,5.2289412618
129,807,2.2760577179,2.5053944838,3.5150671322
345,601,1.4012807110,2.5118476646,1.0014284453
482,921,1.1896581867,2.5140969577,3.9215345598
200,932,2.3686676610,2.5153374590,4.9496908890
376,864,2.3529225703,2.5160078374,3.0954510138
446,604,1.9839478424,2.5184612057,2.7467357416
130,775,0.9565825863,2.5187202135,2.9878702965
99,574,2.4596410591,2.5226355944,1.2440274335
372,977,1.6368353143,2.5258709026,3.1193141808
55,990,1.7108584758,2.5260139485,4.5211348886
110,501,1.3378188352,2.5321807870,0.2924621122
327,916,1.8719457215,2.5355538008,3.9563272793
8,819,1.2484010196,2.5357690755,2.8390519161
29,807,0.9447170796,2.5386161259,3.0137967564
185,748,2.0086156892,2.5396378201,3.7774787721
396,605,2.1397203670,2.5418003229,3.6784086555
225,934,0.7449894391,2.5424639678,1.6886178644
298,827,1.7504861906,2.5428048824,4.4550758284
441,924,1.4896781423,2.5440253789,3.8066812169
5,671,2.2571267069,2.5458596039,4.0311372520
482,866,2.3816975890,2.5461061321,4.7580458030
444,573,1.4213711362,2.5479939244,0.6276058940
177,626,1.3482973290,2.5495394026,6.6890857525
486,884,2.3991995550,2.5507886934,-1.7105313953
191,951,1.8977468162,2.5533361361,3.3022417523
263,663,2.4109837796,2.5569058307,2.5150732688
316,698,2.3684371154,2.5605968812,3.7975239132
451,968,2.4608543836,2.5644683637,1.9068630700
292,734,1.9411146952,2.5665695732,2.1249084887
393,722,2.5127277302,2.5701855865,2.8076623815
451,722,2.1163174390,2.5705626699,4.4162802804
180,866,0.3185348828,2.5712020477,3.5931495129
166,530,1.9542772341,2.5729131698,6.6694491649
132,917,1.2770841180,2.5766450828,3.3227385028
386,846,0.6349894347,2.5770307461,-0.9881756307
319,793,0.5765005357,2.5777299187,3.6225154071
463,660,2.4410507270,2.5780453383,0.4974956671
453,770,0.0120410385,2.5823302033,1.4677543343
3,722,2.4806991915,2.5824016113,3.9152519415
391,970,0.3178156851,2.5840728382,-0.6075800750
341,743,0.1801038170,2.5842906915,3.1818314172
338,580,1.6586794666,2.5847147163,3.4023977243
232,607,2.1476820002,2.5849806347,6.1931248081
445,573,1.7136129201,2.5942054626,4.1312944787
112,760,2.2803051325,2.5942080045,3.4984457696
454,608,1.7811543938,2.5961364505,5.5945075719
261,913,2.3350899155,2.5961704679,2.2569509078
486,591,2.2698235611,2.5964177492,3.4337656509
96,866,1.2243877139,2.5976277421,4.7335196906
23,934,1.3425990712,2.5983740324,3.7523969987
245,911,1.8846523392,2.5985377520,3.6136985220
190,759,2.1684947492,2.5994303819,2.2771108649
460,606,2.4303552325,2.5997517682,1.7673439896
183,766,1.6466421378,2.6006471809,4.8495548524
244,944,2.0279313390,2.6019829549,3.7140388492
388,886,2.2223003162,2.6086121446,0.5922245261
162,592,1.2127475698,2.6103889182,3.1916957165
133,861,1.2324635794,2.6130750229,-2.8399658719
53,787,2.4408896313,2.6131605605,-3.8767964307
2,662,2.1690624892,2.6140045079,3.8056421459
313,879,1.4569993130,2.6182780899,2.3662486934
186,978,1.1763885997,2.6202825406,3.0377442199
499,938,2.0224569050,2.6235478644,2.1663335428
43,543,1.8785406990,2.6279666607,3.9139795421
92,821,2.2692489555,2.6283940048,3.5431810653
233,829,2.6146590662,2.6284542362,3.1994342758
445,695,1.8670963346,2.6289588466,3.3544859692
125,723,2.0391458868,2.6292599658,1.9772750568
256,922,2.0553948338,2.6295989229,2.7077284491
43,917,0.5469407875,2.6302282173,3.0785322003
43,705,0.8337504482,2.6337123485,2.8836919551
34,604,1.7998467646,2.6351721045,3.0938943759
3,743,1.9929367453,2.6383925831,4.9539782918
44,741,2.4905989346,2.6384690515,4.7241556604
360,634,2.6241878119,2.6405652317,6.8177111477
43,759,2.3652590793,2.6413468149,5.3812009391
41,802,0.3073931102,2.6442510169,1.6644113302
234,977,1.7515333719,2.6461644981,0.6433472618
16,881,2.5104890577,2.6464116915,1.5731813506
91,969,2.5350936007,2.6477257178,1.2310873994
425,662,2.2803822692,2.6483274809,4.3889308178
360,694,1.5385339081,2.6513585598,1.9945981345
105,854,1.4575460813,2.6543393525,3.9724559027
419,932,1.2176066890,2.6629391960,0.9364698516
408,830,1.7016238212,2.6636229291,5.6664059607
156,869,2.2674196436,2.6637600442,-1.9439577935
7,775,2.3136176208,2.6648843580,2.8918683733
103,694,1.0561955071,2.6649295454,6.8349800447
293,896,2.1375529510,2.6686017711,2.2533440523
495,956,1.2294706482,2.6740833029,3.3748891981
266,702,1.5919834583,2.6759922210,9.3335404744
41,631,2.4601501352,2.6766253182,2.8896471459
312,608,2.3712708969,2.6771004999,0.0395620436
490,750,2.0743464437,2.6776458492,0.9041911593
325,762,2.0651184254,2.6777123037,2.8536256765
360,535,0.5123528436,2.6790310440,1.1450475441
331,737,0.3130838326,2.6813321304,0.1899470678
212,882,0.7609363670,2.6819466764,0.5568155315
97,838,2.0801789848,2.6828752753,2.4172577482
110,698,2.3176145750,2.6833487631,3.3213504835
15,827,0.4667365497,2.6842433242,-0.1811226332
410,512,2.6805790260,2.6864231213,4.8606402833
391,913,2.5879346133,2.6873965975,4.2370884977
247,759,0.4858975610,2.6906746327,4.3691592942
53,742,2.1863002871,2.6915651303,1.9402688569
167,679,1.6396286226,2.6932119278,1.4078625685
408,725,1.8039069764,2.6949898237,2.8737778222
201,983,0.8889806952,2.6963727594,4.8046013610
23,766,1.5522557591,2.6972227363,1.2474330646
317,519,2.4100908674,2.6976501984,4.4384147568
474,771,2.5961771147,2.6982659356,0.6783369204
412,793,2.0442250258,2.7002385605,3.9641470667
111,551,2.4327341189,2.7050134959,4.6288886853
463,933,0.5738430098,2.7065392711,2.6834572555
396,884,2.6368012594,2.7069279005,3.2424569428
60,608,2.4768665880,2.7075339994,2.5621004333
7,846,2.1873972314,2.7101948818,1.3981385876
398,533,2.3244378466,2.7109565039,2.3520665471
6,607,2.3345104400,2.7142519809,0.2198261165
359,593,2.4049654555,2.7158083917,4.1291984306
89,917,2.0186563478,2.7158731785,1.7958290361
282,944,2.4562802860,2.7167132797,2.4645177024
284,926,1.2538503326,2.7180459483,1.8425781675
21,742,0.6866987358,2.7191787497,0.3041377603
444,606,1.3998394083,2.7218771411,4.5934235341
3,519,2.0037169100,2.7250289803,2.0437729400
334,505,2.4496427805,2.7252096398,1.8781652265
262,650,2.2343015035,2.7255937706,7.1676003945
325,522,2.4431549047,2.7257230054,3.7350067351
233,900,0.5137570628,2.7313084427,1.6572133861
369,836,1.6949091149,2.7333888505,2.3050980076
29,684,1.4805873235,2.7336573876,1.8849662884
484,726,2.3515839073,2.7358038411,4.7246464271
27,548,2.2466065247,2.7389628064,8.9764099238
117,814,2.6308076998,2.7401086113,0.4856887711
166,535,2.5756642129,2.7442805874,1.6606509639
362,766,2.4069074410,2.7486656485,1.4708363511
203,562,0.7478410103,2.7499847201,8.8453853588
277,668,1.8148907838,2.7502579775,1.3923711120
427,549,2.2049720906,2.7535781243,3.2302750557
161,978,2.2700587559,2.7567385681,4.1496091997
460,903,2.4113436686,2.7567521103,3.2196892378
242,835,1.9520863425,2.7610678696,-3.3280941064
99,545,2.0181596566,2.7615627131,4.0502053666
374,763,1.3236593292,2.7627664497,2.2750651855
445,677,1.2764484004,2.7640297134,2.3268011791
292,807,2.5606994038,2.7651517056,2.9434635483
53,923,1.4303674151,2.7653835759,1.7374180613
113,539,2.0684590488,2.7723096887,7.1918251747
129,949,1.2103349383,2.7747471643,1.6240029789
317,919,0.4113651282,2.7756883419,4.2942638578
460,843,0.3722422441,2.7768994659,3.9878437836
360,707,2.3751093824,2.7777306363,2.5923019445
33,694,1.7094251270,2.7840666506,1.0279183069
440,677,2.2592883380,2.7851588692,0.2773044257
205,531,0.1156498239,2.7854464172,2.7573809658
473,763,2.7567957474,2.7870140183,3.9493431992
19,508,1.5372337797,2.7880585488,2.6030787225
179,830,1.7749271609,2.7916392460,5.2317132147
333,934,2.1253614832,2.7948341267,6.0507794426
247,562,2.6771849029,2.7965825389,1.3924468680
180,770,1.7991974269,2.7973501448,3.4033032876
112,970,2.7335292904,2.7978787272,3.9740916181
403,823,2.1074497285,2.7992651358,-0.8443641248
486,925,2.0222865311,2.7993186075,3.3296938008
3,906,2.0883602961,2.8026620965,3.1603033815
302,858,1.2741893990,2.8046104470,3.2154121451
41,904,1.5954954254,2.8059719331,1.7004464494
25,864,1.3939203270,2.8087176700,5.8840396224
256,626,2.4024960054,2.8216186643,2.9498412716
78,705,2.7537987257,2.8217228601,4.8943290922
366,598,2.7085285318,2.8221792742,1.7164791466
41,807,1.7539626482,2.8244275121,2.7909348892
97,838,2.6909859426,2.8299157213,2.4172577482
161,921,2.7266745653,2.8331674864,4.2025348555
189,702,1.9115244152,2.8352667117,1.4842477264
212,851,2.6806257245,2.8352751086,2.7006843636
31,922,1.3279821711,2.8361307188,2.0538115022
94,770,2.8257233898,2.8361491039,-2.6467616765
376,509,1.8572716689,2.8401583050,2.7913569931
302,806,2.3928449981,2.8404807923,4.3379089457
308,972,2.1950122419,2.8429846742,1.4696093787
396,748,1.7353862214,2.8469198274,3.8664547693
286,626,2.1231965491,2.8475782200,2.5635776451
408,601,2.4778044124,2.8512540453,6.3751032082
77,634,2.6357329046,2.8517167938,2.9729870600
440,595,2.2380206821,2.8536203429,7.1218945394
415,656,1.2112163495,2.8546386264,3.3041769868
230,1000,0.0556874260,2.8586000623,3.2275680834
362,674,0.7124452078,2.8587887097,3.4022765156
226,501,2.7353865480,2.8589975948,1.9454819487
77,750,2.5688153485,2.8630661227,3.3478599228
186,799,2.1622029415,2.8667949607,3.9352740533
145,760,1.6397271602,2.8682034522,3.3926944417
