"IDm","IDw","FormTime","DisTime","AgeGap"
1002,1074,19.7349464230,21.3156292430,3.5133539382
280,568,21.2873538776,21.3163873857,2.8135141926
312,850,20.4186783387,21.3182234543,-0.0885484814
297,702,20.8000183303,21.3185027796,5.1998992833
161,619,21.2781024179,21.3186855442,0.9717574474
390,977,20.2569484935,21.3210101551,5.6786612258
21,581,21.2432545399,21.3210859823,3.8195333213
160,711,19.5073084520,21.3241497190,3.3482706911
1013,1077,20.0287393790,21.3243636460,2.8253252155
310,534,20.7214716872,21.3246847310,1.5147092786
279,749,21.2892768084,21.3253077008,5.0371415841
193,841,20.7095826103,21.3276026281,0.7083194305
269,798,20.3998815392,21.3279048860,4.0113268496
251,625,20.6569634074,21.3307237631,3.6123122511
363,970,20.9555342019,21.3311881448,4.9299612600
307,651,21.0255108236,21.3313150571,2.4865037330
164,841,19.4875458778,21.3317144215,3.3381396820
2,665,20.8881817439,21.3321978550,3.3091897253
366,770,20.8756644218,21.3332116948,3.5787137765
107,1016,21.2209307054,21.3396921289,3.1496776611
200,656,20.5803081836,21.3407837607,2.8412021985
144,769,20.3963626956,21.3412493813,1.9806877751
19,903,20.6674457380,21.3418366047,3.0646248444
72,807,21.3326206141,21.3426484936,3.2722471906
1011,1079,21.1841433193,21.3440862204,3.1518723938
496,661,21.0446168092,21.3443616924,1.7674312987
348,541,20.0076719384,21.3514105899,2.9170984467
345,716,20.4943488940,21.3529146509,4.5552336315
200,658,19.5519912754,21.3531717570,1.5657278168
443,1096,20.7618212752,21.3542203043,7.1417903500
190,628,19.1283074032,21.3558842475,0.3950857849
1002,1021,20.8840835184,21.3563458987,1.1096900622
436,953,18.0029446318,21.3579045968,2.1216862883
124,821,20.8316695971,21.3632733413,2.6460042172
234,840,21.3111529287,21.3638270517,1.8726501108
348,502,21.0924642595,21.3650863837,1.2291067863
112,725,20.2616999116,21.3660266517,4.0662523758
233,852,21.0749793635,21.3701115462,5.4873224316
136,627,21.0558258259,21.3702106374,5.5879600747
476,918,20.7599846478,21.3703779910,4.5529317377
333,694,21.0889421858,21.3722158229,3.2222119511
373,768,21.3102441842,21.3740735913,7.5718579847
132,633,20.6850801422,21.3772354072,3.0515416576
179,624,19.5790045718,21.3793037065,1.3308360303
400,1007,21.3158692945,21.3829780028,3.1548129358
171,710,20.4640579794,21.3857762630,3.2212215152
89,705,21.2446889746,21.3884885172,1.6009887909
450,768,21.0938173906,21.3902228971,1.5671241434
194,852,19.9200274584,21.3913179400,1.9783664401
238,780,21.1262573345,21.3919633189,2.8605878463
33,624,21.0716777824,21.3971035617,4.3824887085
110,614,21.3234330908,21.3975290963,1.3212178303
159,712,21.3368254766,21.3984543805,2.4887176746
177,794,21.2663328472,21.3986957030,2.4705631465
189,634,20.9910029977,21.4013784431,4.7351022762
215,705,21.0267207586,21.4046971185,1.5581009558
22,1003,21.2477114157,21.4053277589,2.6151797636
480,670,18.5259774077,21.4056975003,0.7425447743
413,1003,20.0886342342,21.4057189470,3.9328683535
112,949,21.3536232755,21.4067420551,5.6794427487
327,791,19.6102919866,21.4091680138,1.9719374231
11,584,20.3304517598,21.4119089267,2.0073400520
483,687,20.1372366817,21.4122991936,0.3575086827
244,608,20.4104504702,21.4126955891,3.5455724414
81,616,20.9620495568,21.4127966278,2.1932399619
469,750,19.3377620862,21.4193703604,0.5003313848
164,691,20.0724090356,21.4212426017,1.8998550106
461,572,18.5306332004,21.4217374700,2.7539676407
127,627,20.8877757458,21.4229132835,1.3204332439
461,570,21.1498344674,21.4231728425,2.8800661449
288,960,21.1183589850,21.4322910272,6.4479634857
496,1017,19.7113239721,21.4325972916,7.2502105953
366,739,21.3995846507,21.4338606139,3.1800904029
446,580,20.9476109592,21.4366821366,4.1696893999
487,691,18.8335977929,21.4369188188,2.7572911110
364,669,21.4191296059,21.4403342074,-2.3695182740
299,929,20.7580558493,21.4435920794,2.5816783483
176,636,20.5687138252,21.4478258952,-3.4935608487
94,914,19.8182411710,21.4486737817,1.9868102279
395,547,20.8632819632,21.4490560362,3.2980121683
246,758,19.8998152628,21.4554800822,2.2816028981
268,608,20.9628251510,21.4561424872,4.5051695649
290,509,20.5704595424,21.4571436150,3.5231825715
436,955,18.9151724481,21.4571489939,2.5447339254
356,761,21.2161101925,21.4573267418,0.7660858839
438,657,20.0460065984,21.4581217473,1.9071689128
1034,1060,20.7125266884,21.4585037715,0.9928478353
91,663,19.1598006498,21.4593568571,-0.7029541773
244,808,21.2224545714,21.4610117598,3.1788803468
216,764,20.9640609706,21.4650298845,3.2455704833
97,599,21.1052085951,21.4658120678,9.1886586702
383,773,20.3795812569,21.4667197437,1.0375353659
69,897,20.8638052524,21.4678826085,2.6233822900
406,821,20.6138681622,21.4686915028,3.9105854451
314,1007,21.3582931928,21.4697707812,2.9953138264
473,501,19.4222739902,21.4745357499,2.1531018930
472,631,20.6655251414,21.4749309712,2.9279654420
137,659,21.3062210922,21.4799795574,2.8928786248
305,680,21.1707697315,21.4809632511,2.1909969005
278,661,21.0511950246,21.4813463408,3.0717466525
31,761,20.9671054555,21.4819861042,2.4517464229
274,1012,20.5221780393,21.4871401427,3.9165662715
380,776,21.3628850336,21.4886247052,3.4545572839
11,613,20.2797222630,21.4886491810,4.3428572099
421,616,20.6824444275,21.4903513714,3.3192704834
59,759,18.4360333492,21.4909241615,2.5428184574
198,815,21.3645304762,21.4926979992,2.3725965362
1008,1070,21.0421488950,21.4933332511,2.8944204748
38,976,21.2306537978,21.4942050817,3.2185595325
443,1007,21.0293515213,21.4994602293,2.9114035825
13,852,17.5205361486,21.5002720278,2.3860223107
2,850,14.3080073664,21.5012793501,5.3504211311
434,863,21.5043741382,21.5053992504,1.8447793242
379,989,21.0499403338,21.5059634380,4.5034564599
260,502,18.9810954986,21.5084259020,1.1377381180
472,724,20.3072524594,21.5111503143,2.8923631870
338,614,20.8603512366,21.5111686958,5.1238571666
456,766,21.4217496270,21.5157080229,1.4111157588
40,680,21.4190810557,21.5161248784,1.7896460823
127,863,18.6747156312,21.5173402428,2.9317777876
63,502,21.2680072966,21.5191224268,2.0009042832
136,623,20.9061706209,21.5214603495,4.7127583948
248,734,21.3453692930,21.5223970619,2.3113854692
360,574,20.8480111884,21.5263968923,2.2165066071
493,1007,21.4121113330,21.5274990242,5.0737520886
191,650,21.3271932016,21.5290088192,0.1698547990
388,707,20.4300269853,21.5292828191,2.6254863229
1,941,20.3020384590,21.5338932254,4.4520953919
476,556,20.3964933831,21.5348949042,-1.6334736027
1037,1101,21.4512552252,21.5350079240,2.9131114767
344,838,21.4641607279,21.5377690642,3.8315071258
264,822,19.8196892776,21.5412826002,2.0543621148
318,702,21.3817681730,21.5521192608,-2.0851560011
21,604,19.7842843304,21.5522177257,-0.5494160073
334,662,19.6800615348,21.5567588010,11.1220584053
166,696,20.4073615338,21.5640771704,5.3769652756
479,830,19.5640131108,21.5651408891,4.7329371595
121,513,20.9570590557,21.5655124624,4.0571498290
150,945,21.2229492717,21.5657624179,1.9832381034
59,906,21.1215318923,21.5670502443,-0.0963576472
379,501,19.6076494399,21.5680593263,0.9975845361
470,805,18.5618105033,21.5682092855,4.1879820886
246,876,20.4898149138,21.5682272994,2.9841273667
1055,1098,21.5273032234,21.5703312352,2.0978044348
211,710,20.1859324285,21.5719738164,3.0941366346
431,799,19.5683029254,21.5738826028,2.2098840214
70,624,21.0546241185,21.5763379230,2.4305597566
21,924,20.9427257296,21.5772095797,3.1583640601
371,1005,21.5772972369,21.5828831719,3.6319375739
24,934,21.2889632910,21.5853584121,3.0479301990
1044,1093,21.3466277807,21.5868460097,2.2057025958
293,511,20.7024593198,21.5882962374,2.3685591008
143,538,21.4233819378,21.5886191211,5.8994187411
105,886,21.4819738667,21.5903819361,2.9458297472
326,723,21.1110137967,21.5907115349,3.9436333127
245,524,21.2980465130,21.5923510274,2.6487004411
459,559,20.0215464517,21.5926595304,-0.5580167122
225,951,16.0613398783,21.5956627310,1.1604754075
199,933,18.1977674625,21.5957400665,3.9634114006
254,776,20.9976177164,21.6007777223,4.3515164669
186,970,19.4390615700,21.6020626523,1.1708566608
459,658,21.4790295619,21.6026213953,1.1313815711
185,749,21.2232875432,21.6062894597,2.8536404781
296,699,21.5488617724,21.6083596538,2.3163620109
309,645,18.7992690645,21.6102555342,3.6575506079
157,1053,19.9077778236,21.6116319265,4.7518849280
225,545,21.4926468261,21.6166256054,1.8881367785
55,790,20.7667468233,21.6186042804,4.6788365693
351,708,21.1566090360,21.6204230039,-1.1177402752
112,619,21.1735414681,21.6205548239,2.6631274249
446,604,21.2408721665,21.6231991369,2.7467357416
286,841,21.0491584152,21.6275129886,2.2973858852
266,722,21.2704352085,21.6292418417,3.9121589547
295,867,21.4866948325,21.6295024840,5.8650809379
260,813,18.6581004605,21.6298117573,2.5707426919
321,655,18.2156490808,21.6304397047,2.2172364885
425,675,20.2793805609,21.6341057792,4.0769575376
438,758,20.5775705362,21.6347587857,3.4099164504
33,605,21.2137623324,21.6356333111,2.2818336076
268,766,21.2826082167,21.6375441340,0.1079977243
20,557,20.1967259170,21.6391794537,1.6656515823
103,609,21.1798827227,21.6428535822,2.8688403206
462,594,21.3319913829,21.6453461109,2.5432258425
319,749,21.1898959526,21.6488099043,5.0416091039
1006,1077,21.3709126610,21.6492142659,3.2420207074
248,598,21.6478441188,21.6512407618,0.2377688478
148,1009,21.5958073639,21.6522913699,2.9486826519
176,960,21.4395586222,21.6548772073,1.6161311053
456,842,21.3352383174,21.6557539080,2.1431048726
253,672,19.5034029121,21.6561997649,2.5304819529
1004,1068,20.9064444135,21.6565940703,3.0772610785
222,518,21.4437154784,21.6577397710,3.1848836968
222,929,21.1330390158,21.6577397710,-2.6342020049
319,766,21.1692317367,21.6591363562,4.8470895407
27,959,17.4210177553,21.6600104685,4.2317571551
170,981,19.8564927699,21.6617373012,4.1965270920
389,507,21.1979751412,21.6647721896,4.0788602963
168,687,14.3516989591,21.6654696956,6.3723665876
381,679,21.0922540110,21.6682480973,2.3971659799
474,714,21.6421302614,21.6708179919,5.8099343293
1057,1086,21.2669038902,21.6713515225,1.4617757879
449,742,21.2965336419,21.6742385042,0.0519610360
392,871,21.4661398818,21.6752833091,9.8132090735
450,997,21.5548545613,21.6787908130,3.2439027669
289,547,20.3695372831,21.6805441477,2.4277452384
141,533,20.8244995710,21.6815311049,0.6376397614
48,657,19.3629400369,21.6835228495,2.5990939610
357,575,20.1285297535,21.6843641545,2.0960340147
1025,1083,20.2756033206,21.6856837841,2.8314044834
21,890,21.5039400553,21.6866098181,8.1814865955
1097,1098,21.6344725173,21.6868900139,0.0180904511
490,672,20.5524384336,21.6873311625,4.6757631563
429,528,20.5547048798,21.6877057571,4.1095174853
1001,1059,21.2250106111,21.6902617747,2.7278914491
186,850,21.3856730052,21.6921486393,1.3928628440
155,951,21.0582521475,21.6934701044,5.0361792724
124,807,21.5646841487,21.6940902372,3.2279098433
254,613,21.3470163671,21.6944869087,2.6761757472
166,748,19.2701343611,21.6945449288,3.9521629689
363,934,20.4580530408,21.6945674304,3.3878700617
238,561,21.5805690884,21.7022636159,4.2416290659
412,626,20.5387692768,21.7024279169,3.0500083296
179,924,21.6656946297,21.7069588313,6.6044145235
366,646,20.7366925174,21.7088430366,2.7796986473
322,650,21.6271419293,21.7132397719,8.8938727625
350,1077,21.1255600053,21.7215085717,6.1764543430
58,904,21.0397405714,21.7217628891,6.1003004878
481,1096,21.5647464700,21.7218171155,6.6787495412
413,1003,21.5272573961,21.7236773637,3.9328683535
264,670,20.5980235022,21.7249913148,3.0535334909
94,768,16.3262876804,21.7267994565,3.2324850953
93,547,20.4340748915,21.7295463421,0.4598675606
169,987,20.2803467594,21.7306654570,5.5394834961
50,799,21.7014364161,21.7311013532,3.1593403767
482,970,20.9572541634,21.7311105703,2.0017213448
484,692,21.7052777106,21.7322822104,2.4977124940
102,876,21.0611608111,21.7336070755,3.0716545300
176,619,19.7680893529,21.7356264343,2.7904892944
225,624,21.1528572576,21.7361548410,2.2146207745
473,716,21.5148408357,21.7361714503,6.6350257031
282,750,21.4763800484,21.7404699373,2.7732617727
77,604,20.1783603935,21.7410276909,3.0702428741
223,780,20.3692464693,21.7439939845,5.6207076971
434,773,20.3718275650,21.7458013810,3.1922331731
259,727,20.9612420308,21.7477286978,0.7373881337
197,1045,21.4655358399,21.7516095829,6.8482587845
194,623,21.3047593705,21.7516681610,3.6184839597
312,631,21.1291900503,21.7565947617,3.3845728761
312,821,21.5880716775,21.7611043992,2.7039549933
112,574,20.8315890942,21.7718455576,-0.1746585992
254,895,21.5490510246,21.7760649636,1.9641859945
208,815,21.7534511939,21.7761453140,1.5056281903
141,523,21.3886246940,21.7775993714,1.1109275318
474,615,20.8235028141,21.7795910689,1.9295246204
1011,1045,21.6526352688,21.7815923711,1.5753043349
66,894,21.5736251240,21.7830338780,-0.2254517786
281,570,21.5102795695,21.7849911608,-0.1101540320
430,932,20.3282751048,21.7852675362,3.4924919910
112,866,19.4009191061,21.7870657980,6.7304160763
247,722,21.6554336024,21.7873206585,2.4849317495
23,702,21.6297041643,21.7898626401,2.4960879707
431,672,21.7875675150,21.7914835899,4.0443658122
410,990,21.4533149139,21.7940383748,3.9687756316
263,705,21.4937514645,21.7951072257,1.3580157400
107,1022,20.4917538199,21.7963188167,3.4365841434
191,934,20.7916992418,21.7975521294,3.8303842093
433,910,21.1195186972,21.7981417297,3.0094368889
24,608,21.6399608152,21.7994837234,4.9401381055
238,516,20.6220309026,21.8010236298,3.6628265537
269,941,19.1077508885,21.8042219725,3.6158739135
129,734,21.4173738598,21.8055420892,2.6965120726
1047,1119,21.6615410943,21.8088690843,3.2183785774
326,559,21.3716555589,21.8112319443,4.0807264282
81,732,21.3496006554,21.8121505477,1.1326645940
293,639,20.9961260977,21.8139163819,4.0177185323
286,664,20.6865294880,21.8146770262,3.6401885461
93,570,19.4471458733,21.8185150968,1.4754279177
385,950,21.5835139745,21.8185561656,3.1496122947
350,1085,20.8370816464,21.8194347614,6.6443998053
16,531,21.7398796600,21.8195500313,4.4156415132
297,626,19.8146015366,21.8208773538,1.8125315066
418,638,21.6805169455,21.8213010230,3.0581497323
326,725,20.7271786307,21.8232812120,6.2336154315
75,943,19.2575491389,21.8233297549,4.5010034397
1066,1073,21.8146842259,21.8245977417,0.3987067722
1046,1101,21.5929095844,21.8254896274,2.5203033344
336,1083,20.2858354816,21.8255050458,6.3448423673
307,655,21.7328516483,21.8259623820,-2.1495481596
2,658,18.8172377462,21.8265405063,4.7570849856
332,1086,20.4684971225,21.8266114795,8.1828404026
416,838,21.4589504331,21.8282739038,3.7319118320
248,579,19.0363098525,21.8296212623,3.5018362364
385,953,21.6283671124,21.8329531972,1.3250190524
60,858,21.3646316719,21.8334566478,5.5585598525
470,867,21.5110266774,21.8368318713,4.2703474699
381,630,21.5967971719,21.8425999662,5.8291916022
13,567,21.0419401865,21.8435980318,4.1693338765
84,517,21.7509217705,21.8440036511,2.7939345986
2,675,20.9938012133,21.8455808568,3.4936688657
200,925,21.3390905354,21.8475195699,3.4245878734
251,625,21.8392481447,21.8476789413,3.6123122511
271,625,21.8230278032,21.8476789413,2.7874580305
276,625,20.6751964226,21.8476789413,6.8067735610
184,950,20.8863051071,21.8491516387,1.2721999784
45,561,21.6072701389,21.8523994659,1.4403149544
403,606,21.7213999753,21.8526345283,2.2727428937
40,822,21.0813170441,21.8603703944,3.2130347499
1034,1003,21.1969478077,21.8639844145,-1.7200436157
137,935,21.0661528153,21.8643275092,3.2431415793
286,738,21.7136509820,21.8653595696,14.2302067498
1008,1074,21.7052832314,21.8661252866,3.1041654091
1034,1083,20.6613259395,21.8671238942,2.2289191699
478,570,21.7408526379,21.8673188236,0.9506458780
58,883,19.7035095235,21.8675328844,0.8065540405
12,518,20.8526510519,21.8677186438,2.8863738426
256,861,20.9929182487,21.8679585874,3.3442409786
136,764,21.8296475507,21.8711299044,4.9024271194
181,733,21.8017058819,21.8713123137,2.8311216733
47,829,21.3941844145,21.8733676986,4.0696313851
392,613,21.3493112099,21.8734418968,8.5651150237
1002,1042,18.7891273200,21.8735285406,1.9942236440
373,671,20.7072813902,21.8743376438,0.8367275005
489,651,20.9608201914,21.8765793455,2.3986265476
289,1009,21.2800389891,21.8776713307,6.3986583254
425,960,19.7911921814,21.8788050604,3.2263812375
336,1060,19.5602292322,21.8791509660,5.1087710327
234,900,21.1262777632,21.8796487183,8.5610508262
1008,1028,21.8517556993,21.8797915817,0.9962411059
180,734,20.1977225845,21.8800156323,3.6146852790
1065,1098,21.8274439212,21.8802156057,1.6273357240
164,984,21.8630403798,21.8827749074,3.9486918793
73,885,21.7262635435,21.8828604739,3.3026596031
119,819,21.0297690104,21.8836726405,4.6765873260
282,949,21.5281702377,21.8852196969,3.6512857171
352,738,21.2201970337,21.8854542765,6.7142007838
32,514,21.3829712783,21.8856241045,0.8972002246
2,836,20.5419500005,21.8864645604,4.8328476726
143,679,21.7950675669,21.8881657490,-0.9485464391
1004,1103,20.8384402498,21.8882110465,4.7341358018
1006,1035,21.7551893561,21.8938666047,1.4510252938
429,505,21.3806621544,21.8975862015,2.0814482851
394,561,21.1862161542,21.9019516611,1.7655859094
474,552,21.6341476950,21.9025003673,2.6174757275
21,631,21.6990217150,21.9048883204,2.5960013958
104,908,21.2301715052,21.9064665046,2.6341890758
437,591,18.2542593361,21.9085156054,5.8756423917
456,538,21.6236399570,21.9105586194,1.3529012864
411,879,21.2907199107,21.9127546758,-1.2992268397
179,631,20.5067732619,21.9164894729,6.0420518591
7,621,21.4498703797,21.9181478827,2.8605491172
375,819,20.9861275517,21.9188001024,-0.5372992624
343,807,21.3527147849,21.9243777101,2.8403078116
489,758,16.6614185180,21.9287191737,3.5804171068
307,659,21.1163237170,21.9289867652,2.1507685508
457,740,19.2898484840,21.9306090506,2.2593667663
253,612,21.0451699352,21.9307711511,4.5261501777
490,799,19.3658773928,21.9324154293,2.8412813655
490,932,20.9608631141,21.9324154293,3.0894970829
63,921,21.3320944010,21.9348742334,4.1699171122
58,604,21.6172304506,21.9376260082,4.1440837811
269,732,20.0218822343,21.9395781853,6.5020434010
59,615,21.4442619193,21.9415992438,2.0826984272
277,797,18.7630114134,21.9423808989,3.4774125069
292,631,21.6062438638,21.9430403197,3.0421758051
354,719,20.0854291079,21.9434709269,1.1240670031
1052,1077,21.4472932081,21.9442892004,1.1352960135
280,568,21.5050340147,21.9450136828,2.8135141926
1050,1068,20.8924137606,21.9463873676,0.8115165670
221,973,21.3135833803,21.9463999493,0.3425607878
348,806,21.3851345822,21.9472569590,5.9473793284
238,661,21.7971760592,21.9487657649,3.7391447061
258,984,21.9106410347,21.9493183587,3.2722708464
11,895,20.9776174300,21.9496442912,3.6308674572
112,530,21.2542715474,21.9507755694,3.7626805388
406,591,19.6235838518,21.9558401100,2.4876777317
205,882,20.9643362589,21.9563875346,3.5198950980
184,687,21.6161316566,21.9592048331,4.6240408806
446,934,21.2738760794,21.9596760537,0.6549344057
263,633,20.5532878502,21.9602140748,1.2816591400
390,628,21.9586807038,21.9619280232,2.2094867734
166,702,20.0503498247,21.9628797472,4.0824600178
1041,1116,21.6381558313,21.9660576740,3.3606879773
244,662,21.7888137031,21.9664209878,1.8726829311
443,1032,20.9208956400,21.9688915519,4.2553844962
124,802,20.6268545684,21.9730459603,2.1013862843
453,802,20.0651329346,21.9730459603,1.3711678264
2,674,21.9080899414,21.9733805010,3.0127999801
127,955,21.1244306663,21.9742035219,2.8452163130
168,657,19.8353546363,21.9745006061,5.0305374235
364,812,20.2882011397,21.9818566721,2.4535925530
289,657,20.7587458992,21.9828232355,1.0480687332
354,534,19.7780385841,21.9831321019,3.2395975885
1040,1077,21.4794402247,21.9836394738,1.6093248047
288,615,21.8585938390,21.9847639364,2.1376116363
393,956,20.1944557992,21.9857248649,2.3161466556
67,964,19.1361186590,21.9880493273,4.8012824183
221,656,21.9205947218,21.9891011837,-1.5746571427
48,709,21.1723925186,21.9898426990,4.4247973271
361,663,19.8769335692,21.9906309924,4.5006415348
251,798,21.7709444025,21.9963560709,2.9901046922
237,791,21.2703229802,21.9965587874,3.6267858145
197,1019,20.0681846400,21.9966385403,5.6492971880
435,742,21.8463480737,21.9978652503,2.7128363007
374,581,21.4457695491,21.9995761355,2.7321158256
81,547,21.9224222394,22.0004850375,1.2425198797
432,1017,21.2562939058,22.0039870446,4.5318232411
164,760,20.7213378092,22.0047430908,9.3144535966
494,853,21.5974168243,22.0052579355,8.1183799908
310,710,21.2023841421,22.0058451792,4.7121270359
121,697,20.3534563799,22.0135951139,2.1611093493
231,513,21.3852197425,22.0141439659,2.6424845593
271,732,21.8748930662,22.0144101876,4.6559670230
164,817,21.4111711237,22.0158117992,2.0972676249
85,1007,21.8473629745,22.0182304792,4.5497708938
179,591,21.8542099729,22.0205185494,3.9385262629
74,581,19.7205114878,22.0205308203,2.5354253585
453,668,20.4854038375,22.0214463521,3.1261927917
180,830,21.4031024468,22.0228132259,3.7216139510
435,750,21.0414383027,22.0235389845,2.1368995818
58,970,21.7025932493,22.0241492902,3.5943736436
22,1007,22.0088500608,22.0256678411,2.9340876947
24,862,21.0357904429,22.0258593149,2.5301203268
435,676,21.7136077802,22.0293973471,3.0293001589
1025,1096,21.7067487374,22.0326904524,3.4317363965
72,580,21.7216230380,22.0327018640,1.6484957025
179,634,20.4406002274,22.0336658434,2.7993786419
155,886,21.4523098479,22.0360419633,1.3001962510
177,543,21.7394330364,22.0362712942,5.0720781571
265,531,21.5599566095,22.0369249606,8.2868389046
169,521,20.9052311020,22.0429925572,2.8587405759
1067,1096,20.7799468880,22.0455308857,1.5111888908
1030,1086,21.6677300669,22.0473237966,2.5332433435
345,976,21.7783658268,22.0481383952,4.6215614130
59,854,18.6221758162,22.0494855275,4.0987821377
493,1017,20.6299523656,22.0500495561,5.6140253000
55,790,21.9700107967,22.0564447995,4.6788365693
393,647,21.9288678530,22.0589992874,2.0886680474
60,530,20.2563593825,22.0593674106,2.0005726458
480,550,21.6349030812,22.0661428321,-0.2384602522
292,830,20.3694384718,22.0665643775,2.2318371606
424,754,20.8827334422,22.0671523420,2.9842298888
1031,1088,21.8358050012,22.0680476866,2.6116293903
33,650,20.4656722137,22.0688496609,0.1959563881
446,502,21.8897501350,22.0694833178,1.9478259900
11,627,21.3719608706,22.0695031775,4.7335138906
314,1016,21.1835900228,22.0731302663,3.4893145806
150,758,21.8328817614,22.0775431130,1.9226861011
77,904,20.4871506775,22.0787926050,5.0264595807
276,961,21.3856443780,22.0794791953,3.7343940613
129,598,21.4943068223,22.0830208105,0.6228954512
185,854,21.5112716924,22.0844575416,1.9265855262
251,526,21.8873088186,22.0845772669,5.2846113462
258,691,21.4526618062,22.0850654096,1.2234339777
289,661,19.7652533679,22.0856835601,1.3837558390
1061,1060,22.0539374164,22.0857196403,-0.0079821301
25,765,21.6363986070,22.0882129414,2.9008188618
22,657,21.9576566887,22.0895024880,-2.3441054964
123,615,21.4716007983,22.0908604499,5.5143293119
393,506,21.9534920872,22.0934307625,3.0029303628
388,842,20.7969493358,22.0935710084,3.0833751842
424,912,21.6799321588,22.0956469266,3.2993567506
11,584,21.9395162513,22.0977125784,2.0073400520
473,580,21.1282195025,22.0980796635,1.4603981688
193,574,21.8357248038,22.0994594522,3.0115289762
360,747,21.6011424547,22.1067014942,3.1626397494
77,857,21.1648573410,22.1079947588,2.3002597110
446,556,21.3398438982,22.1086803325,-0.3373529320
395,812,21.8536924987,22.1106026842,4.2528542775
14,955,21.4604346708,22.1111636869,2.9740823139
205,755,21.4343506852,22.1126259213,1.3461956257
362,696,22.0446898686,22.1144752842,4.0139965149
280,941,21.4011189278,22.1151636177,3.7158806440
408,658,21.8915867078,22.1154080364,2.4102871021
1034,1069,20.5094652671,22.1167240272,1.4549156742
38,872,20.0316553505,22.1168072494,4.2020010245
357,988,21.0779099116,22.1171644003,6.7270861537
268,624,22.0624342826,22.1216922849,3.1389645685
244,675,21.6628956923,22.1220293725,1.5607096510
433,634,22.0178151185,22.1288763837,3.1814234043
381,691,21.9763218996,22.1292840835,5.4601563304
279,694,20.7076105049,22.1336544270,4.5190184635
1052,1018,19.6016891102,22.1353928690,-1.5275070748
446,750,22.1089974552,22.1361110818,3.0243527903
157,1027,18.0854596901,22.1366287245,3.6025554833
473,839,20.2911695939,22.1401486210,5.2882958284
434,534,20.3570706090,22.1402868771,1.0567156242
388,749,21.1891071539,22.1458329877,2.5459056335
326,761,20.5017794474,22.1515918548,0.1115087689
336,1045,21.2381458079,22.1518575139,4.5498905825
383,885,21.9329448582,22.1555077685,-0.9866539009
80,1010,22.0429723887,22.1555384448,4.6990448516
223,699,21.6332648564,22.1556908103,2.1735287555
455,913,20.3066310524,22.1573654542,-2.5726557863
362,605,22.1082889856,22.1574077642,2.4011480944
258,922,21.3079233089,22.1590777438,2.6857975866
73,955,22.0012490440,22.1590896642,3.8928335463
1004,1053,21.6222028493,22.1630714857,2.4027579690
114,709,21.9178641966,22.1672038742,2.0814359895
181,950,21.6265884885,22.1715087747,2.2568919646
211,599,21.0147357301,22.1725367131,1.0544695015
238,526,21.3711890069,22.1734096636,4.4770689225
416,668,20.1951974035,22.1741253747,3.2324709961
185,883,21.9823029167,22.1797567569,3.9183564443
89,528,20.2719289965,22.1799991368,1.8954551957
305,558,21.9998064573,22.1819324788,3.0452771759
432,572,20.7081405686,22.1831841998,0.9824951968
1023,1059,21.5602215377,22.1892616589,1.5636552547
1001,1022,21.9879365827,22.1911893401,1.1538151410
1054,1089,22.0634994577,22.1916023364,1.7279204145
143,609,21.6613233184,22.1916814279,1.6678899320
463,679,21.5601938526,22.1935129438,3.0590833513
348,836,21.6247846784,22.1944394667,1.1827391251
72,900,21.1778917285,22.1945588868,2.8451306420
454,748,21.5652341919,22.1950371989,2.3156935884
296,594,18.7629740398,22.1982826660,1.4417507318
376,633,21.9668773008,22.2015519913,4.5941974384
24,884,19.3412979876,22.2061932661,1.0373262955
196,953,21.4805017331,22.2109297372,3.2641709095
485,935,22.0282135587,22.2144406620,4.0903389838
133,730,20.8246981195,22.2173475450,2.9615412795
1076,1099,22.0686056973,22.2185340703,1.1259474516
1031,1093,20.6395378651,22.2206096295,2.7107071164
1044,1083,21.9476865368,22.2271889082,1.8505022923
1052,1104,21.6675161972,22.2275672548,2.4430106464
385,516,21.9819250977,22.2313287417,5.4189929863
267,895,21.5619192945,22.2314366581,4.2581025802
402,848,21.5162759946,22.2362890992,-1.3767062819
393,922,19.7388975124,22.2392054940,4.5995633021
481,1104,21.5820838154,22.2397803077,6.9620150077
446,977,21.9894342523,22.2399553610,-2.5513792250
431,742,21.2747591097,22.2403552947,0.8487305340
136,584,18.7815801624,22.2406417318,2.8617862361
292,806,21.1886002970,22.2424064134,3.8161211925
150,1016,21.9332853218,22.2426060863,6.1921325086
110,584,21.2084989513,22.2480997563,4.4156477338
233,591,22.0696568464,22.2489600795,0.0795165953
199,757,20.8294942920,22.2495215963,3.1853211930
147,570,21.6743685115,22.2504369854,4.5045395662
271,935,21.1392804226,22.2505042666,3.7216305542
20,848,22.0172615716,22.2520921835,2.4595414043
69,660,20.7943718887,22.2533699114,4.3472267747
33,559,17.7803734768,22.2555292497,3.3378487511
383,853,19.8549917726,22.2584655785,3.8012734520
271,710,22.0778498203,22.2585200864,2.4705039921
1015,1049,21.8383520766,22.2614087337,1.5484641739
269,941,22.0477691586,22.2646097800,3.6158739135
31,884,21.2243224150,22.2661437283,4.9289972260
137,657,21.6413749130,22.2687697604,2.9076568286
107,1005,21.1178319261,22.2695982759,2.5126746554
78,779,20.3312856830,22.2711855823,2.9128235266
116,866,21.0703134246,22.2773181915,2.6913124809
110,838,21.7737721214,22.2779316009,2.3514521184
